antecedent,consequent,support,confidence,lift
{90898 69054 61069 3861},{54368 75418 26892},0.007,0.968,117.097
{90898 46785 69054 3861},{54368 75418 61069},0.007,0.968,113.751
{90898 46785 69054 3861},{75418 99608 61069},0.007,0.968,120.645
{90898 46785 69054 3861},{54368 99608 61069},0.007,0.968,120.645
{90898 46785 69054 3861},{54368 75418 99608},0.008,1.000,117.543
{75418 61069 69054 46785},{54368 90898 3861},0.007,0.938,113.438
{75418 61069 69054 46785},{90898 99608 3861},0.007,0.938,116.875
{75418 61069 69054 46785},{54368 99608 3861},0.008,0.969,117.219
{75418 61069 69054 46785},{54368 99608 90898},0.007,0.938,113.438
{75418 61069 69054 46785},{99608 26892 3861},0.007,0.938,124.415
{75418 61069 69054 46785},{54368 99608 26892},0.007,0.938,120.527
{75418 61069 69054 46785},{54368 26892 3861},0.007,0.938,120.527
{75418 61069 69054 46785},{54368 90898 26892},0.007,0.938,116.875
{75418 61069 69054 3861},{54368 90898 46785},0.007,0.938,113.438
{75418 61069 69054 3861},{90898 99608 46785},0.007,0.938,116.875
{75418 61069 69054 3861},{54368 99608 46785},0.008,0.969,117.219
{75418 61069 69054 3861},{54368 99608 90898},0.007,0.938,113.438
{75418 61069 69054 3861},{99608 26892 46785},0.007,0.938,124.415
{75418 61069 69054 3861},{54368 99608 26892},0.007,0.938,120.527
{75418 61069 69054 3861},{54368 26892 46785},0.007,0.938,120.527
{75418 61069 69054 3861},{54368 90898 26892},0.007,0.938,116.875
{75418 69054 46785 3861},{54368 90898 61069},0.007,0.938,113.438
{75418 69054 46785 3861},{90898 99608 61069},0.007,0.938,120.527
{75418 69054 46785 3861},{54368 99608 61069},0.008,0.969,120.771
{75418 69054 46785 3861},{54368 99608 90898},0.008,0.969,117.219
{75418 69054 46785 3861},{99608 26892 61069},0.007,0.938,124.415
{75418 69054 46785 3861},{54368 99608 26892},0.007,0.938,120.527
{75418 69054 46785 3861},{54368 26892 61069},0.007,0.938,116.875
{90898 75418 69054 61069},{54368 3861 46785},0.007,0.909,110.000
{90898 75418 69054 61069},{3861 99608 46785},0.007,0.909,110.000
{90898 75418 69054 61069},{54368 99608 46785},0.007,0.909,110.000
{90898 75418 69054 61069},{54368 99608 3861},0.007,0.909,110.000
{90898 75418 69054 61069},{54368 99608 26892},0.007,0.909,116.875
{90898 75418 69054 61069},{54368 26892 46785},0.007,0.909,116.875
{90898 75418 69054 61069},{54368 26892 3861},0.007,0.909,116.875
{90898 75418 69054 46785},{54368 3861 61069},0.007,0.938,116.875
{90898 75418 69054 46785},{3861 99608 61069},0.007,0.938,120.527
{90898 75418 69054 46785},{54368 99608 61069},0.007,0.938,116.875
{90898 75418 69054 46785},{54368 99608 3861},0.008,0.969,117.219
{90898 75418 69054 46785},{54368 26892 61069},0.007,0.938,116.875
{90898 75418 69054 3861},{54368 61069 46785},0.007,0.938,116.875
{90898 75418 69054 3861},{46785 99608 61069},0.007,0.938,120.527
{90898 75418 69054 3861},{54368 99608 61069},0.007,0.938,116.875
{90898 75418 69054 3861},{54368 99608 46785},0.008,0.969,117.219
{90898 75418 69054 3861},{54368 26892 61069},0.007,0.938,116.875
{54368 69054 61069 46785},{90898 75418 3861},0.007,0.938,113.438
{54368 69054 61069 46785},{90898 99608 3861},0.007,0.938,116.875
{54368 69054 61069 46785},{75418 99608 3861},0.008,0.969,117.219
{54368 69054 61069 46785},{90898 75418 99608},0.007,0.938,113.438
{54368 69054 61069 46785},{99608 26892 3861},0.007,0.938,124.415
{54368 69054 61069 46785},{75418 26892 99608},0.007,0.938,120.527
{54368 69054 61069 46785},{75418 26892 3861},0.007,0.938,120.527
{54368 69054 61069 46785},{90898 75418 26892},0.007,0.938,116.875
{54368 69054 61069 3861},{90898 75418 46785},0.007,0.938,113.438
{54368 69054 61069 3861},{90898 99608 46785},0.007,0.938,116.875
{54368 69054 61069 3861},{75418 99608 46785},0.008,0.969,117.219
{54368 69054 61069 3861},{90898 75418 99608},0.007,0.938,113.438
{54368 69054 61069 3861},{99608 26892 46785},0.007,0.938,124.415
{54368 69054 61069 3861},{75418 26892 99608},0.007,0.938,120.527
{54368 69054 61069 3861},{75418 26892 46785},0.007,0.938,120.527
{54368 69054 61069 3861},{90898 75418 26892},0.007,0.938,116.875
{54368 46785 69054 3861},{90898 75418 61069},0.007,0.938,113.438
{54368 46785 69054 3861},{90898 99608 61069},0.007,0.938,120.527
{54368 46785 69054 3861},{75418 99608 61069},0.008,0.969,120.771
{54368 46785 69054 3861},{90898 75418 99608},0.008,0.969,117.219
{54368 46785 69054 3861},{99608 26892 61069},0.007,0.938,124.415
{54368 46785 69054 3861},{75418 26892 99608},0.007,0.938,120.527
{54368 46785 69054 3861},{75418 26892 61069},0.007,0.938,116.875
{54368 69054 90898 61069},{3861 75418 46785},0.007,0.909,110.000
{54368 69054 90898 61069},{3861 99608 46785},0.007,0.909,110.000
{54368 69054 90898 61069},{75418 99608 46785},0.007,0.909,110.000
{54368 69054 90898 61069},{75418 99608 3861},0.007,0.909,110.000
{54368 69054 90898 61069},{75418 26892 99608},0.007,0.909,116.875
{54368 69054 90898 61069},{75418 26892 46785},0.007,0.909,116.875
{54368 69054 90898 61069},{75418 26892 3861},0.007,0.909,116.875
{54368 69054 90898 46785},{3861 75418 61069},0.007,0.938,116.875
{54368 69054 90898 46785},{3861 99608 61069},0.007,0.938,120.527
{54368 69054 90898 46785},{75418 99608 61069},0.007,0.938,116.875
{54368 69054 90898 46785},{75418 99608 3861},0.008,0.969,117.219
{54368 69054 90898 46785},{75418 26892 61069},0.007,0.938,116.875
{54368 69054 90898 3861},{75418 61069 46785},0.007,0.938,116.875
{54368 69054 90898 3861},{46785 99608 61069},0.007,0.938,120.527
{54368 69054 90898 3861},{75418 99608 61069},0.007,0.938,116.875
{54368 69054 90898 3861},{75418 99608 46785},0.008,0.969,117.219
{54368 69054 90898 3861},{75418 26892 61069},0.007,0.938,116.875
{54368 75418 69054 61069},{90898 3861 46785},0.007,0.882,110.000
{54368 75418 69054 61069},{3861 99608 46785},0.008,0.912,110.324
{54368 75418 69054 61069},{90898 99608 46785},0.007,0.882,110.000
{54368 75418 69054 61069},{90898 99608 3861},0.007,0.882,110.000
{54368 75418 69054 61069},{99608 26892 46785},0.007,0.882,117.097
{54368 75418 69054 61069},{99608 26892 3861},0.007,0.882,117.097
{54368 75418 69054 61069},{3861 26892 46785},0.007,0.882,117.097
{54368 75418 69054 61069},{90898 99608 26892},0.007,0.882,117.097
{54368 75418 69054 61069},{90898 26892 46785},0.007,0.882,117.097
{54368 75418 69054 61069},{90898 26892 3861},0.007,0.882,117.097
{54368 75418 69054 46785},{90898 3861 61069},0.007,0.909,116.875
{54368 75418 69054 46785},{3861 99608 61069},0.008,0.939,120.771
{54368 75418 69054 46785},{90898 99608 61069},0.007,0.909,116.875
{54368 75418 69054 46785},{90898 99608 3861},0.008,0.939,117.111
{54368 75418 69054 46785},{99608 26892 61069},0.007,0.909,120.645
{54368 75418 69054 46785},{99608 26892 3861},0.007,0.909,120.645
{54368 75418 69054 46785},{3861 26892 61069},0.007,0.909,120.645
{54368 75418 69054 46785},{90898 26892 61069},0.007,0.909,116.875
{54368 75418 69054 3861},{90898 61069 46785},0.007,0.909,116.875
{54368 75418 69054 3861},{46785 99608 61069},0.008,0.939,120.771
{54368 75418 69054 3861},{90898 99608 61069},0.007,0.909,116.875
{54368 75418 69054 3861},{90898 99608 46785},0.008,0.939,117.111
{54368 75418 69054 3861},{99608 26892 61069},0.007,0.909,120.645
{54368 75418 69054 3861},{99608 26892 46785},0.007,0.909,120.645
{54368 75418 69054 3861},{46785 26892 61069},0.007,0.909,120.645
{54368 75418 69054 3861},{90898 26892 61069},0.007,0.909,116.875
{54368 75418 90898 69054},{3861 61069 46785},0.007,0.882,113.438
{54368 75418 90898 69054},{46785 99608 61069},0.007,0.882,113.438
{54368 75418 90898 69054},{3861 99608 61069},0.007,0.882,113.438
{54368 75418 90898 69054},{3861 99608 46785},0.008,0.912,110.324
{54368 75418 90898 69054},{99608 26892 61069},0.007,0.882,117.097
{54368 75418 90898 69054},{46785 26892 61069},0.007,0.882,117.097
{54368 75418 90898 69054},{3861 26892 61069},0.007,0.882,117.097
{69054 61069 99608 46785},{90898 75418 3861},0.007,0.968,117.097
{69054 61069 99608 46785},{54368 90898 3861},0.007,0.968,117.097
{69054 61069 99608 46785},{54368 75418 3861},0.008,1.000,117.543
{69054 61069 99608 46785},{54368 75418 90898},0.007,0.968,110.591
{69054 61069 99608 46785},{75418 26892 3861},0.007,0.968,124.415
{69054 61069 99608 46785},{54368 26892 3861},0.007,0.968,124.415
{69054 61069 99608 46785},{54368 75418 26892},0.007,0.968,117.097
{69054 61069 99608 3861},{90898 75418 46785},0.007,0.968,117.097
{69054 61069 99608 3861},{54368 90898 46785},0.007,0.968,117.097
{69054 61069 99608 3861},{54368 75418 46785},0.008,1.000,117.543
{69054 61069 99608 3861},{54368 75418 90898},0.007,0.968,110.591
{69054 61069 99608 3861},{75418 26892 46785},0.007,0.968,124.415
{69054 61069 99608 3861},{54368 26892 46785},0.007,0.968,124.415
{69054 61069 99608 3861},{54368 75418 26892},0.007,0.968,117.097
{46785 69054 99608 3861},{90898 75418 61069},0.007,0.938,113.438
{46785 69054 99608 3861},{54368 90898 61069},0.007,0.938,113.438
{46785 69054 99608 3861},{54368 75418 61069},0.008,0.969,113.870
{46785 69054 99608 3861},{54368 75418 90898},0.008,0.969,110.707
{46785 69054 99608 3861},{75418 26892 61069},0.007,0.938,116.875
{46785 69054 99608 3861},{54368 26892 61069},0.007,0.938,116.875
{46785 69054 99608 3861},{54368 75418 26892},0.007,0.938,113.438
{46785 61069 99608 3861},{90898 75418 69054},0.007,0.938,113.438
{46785 61069 99608 3861},{54368 69054 90898},0.007,0.938,113.438
{46785 61069 99608 3861},{54368 75418 69054},0.008,0.969,113.870
{46785 61069 99608 3861},{54368 75418 90898},0.008,0.969,110.707
{46785 61069 99608 3861},{75418 69054 26892},0.007,0.938,116.875
{46785 61069 99608 3861},{54368 69054 26892},0.007,0.938,116.875
{46785 61069 99608 3861},{54368 75418 26892},0.007,0.938,113.438
{90898 99608 69054 61069},{3861 75418 46785},0.007,0.968,117.097
{90898 99608 69054 61069},{54368 3861 46785},0.007,0.968,117.097
{90898 99608 69054 61069},{54368 75418 46785},0.007,0.968,113.751
{90898 99608 69054 61069},{54368 75418 3861},0.007,0.968,113.751
{90898 99608 69054 61069},{54368 75418 26892},0.007,0.968,117.097
{90898 99608 69054 46785},{3861 75418 61069},0.007,0.968,120.645
{90898 99608 69054 46785},{54368 3861 61069},0.007,0.968,120.645
{90898 99608 69054 46785},{54368 75418 61069},0.007,0.968,113.751
{90898 99608 69054 46785},{54368 75418 3861},0.008,1.000,117.543
{90898 99608 61069 46785},{75418 69054 3861},0.007,0.968,120.645
{90898 99608 61069 46785},{54368 69054 3861},0.007,0.968,120.645
{90898 99608 61069 46785},{54368 75418 69054},0.007,0.968,113.751
{90898 99608 61069 46785},{54368 75418 3861},0.008,1.000,117.543
{90898 99608 69054 3861},{75418 46785 61069},0.007,0.968,120.645
{90898 99608 69054 3861},{54368 46785 61069},0.007,0.968,120.645
{90898 99608 69054 3861},{54368 75418 61069},0.007,0.968,113.751
{90898 99608 69054 3861},{54368 75418 46785},0.008,1.000,117.543
{90898 99608 61069 3861},{75418 69054 46785},0.007,0.968,120.645
{90898 99608 61069 3861},{54368 69054 46785},0.007,0.968,120.645
{90898 99608 61069 3861},{54368 75418 69054},0.007,0.968,113.751
{90898 99608 61069 3861},{54368 75418 46785},0.008,1.000,117.543
{90898 46785 99608 3861},{75418 69054 61069},0.007,0.909,110.000
{90898 46785 99608 3861},{54368 69054 61069},0.007,0.909,110.000
{90898 46785 99608 3861},{54368 75418 69054},0.008,0.939,110.419
{90898 46785 99608 3861},{54368 75418 61069},0.008,0.939,110.419
{90898 46785 99608 3861},{54368 75418 26892},0.007,0.909,110.000
{75418 69054 99608 61069},{90898 3861 46785},0.007,0.938,116.875
{75418 69054 99608 61069},{54368 3861 46785},0.008,0.969,117.219
{75418 69054 99608 61069},{54368 90898 46785},0.007,0.938,113.438
{75418 69054 99608 61069},{54368 90898 3861},0.007,0.938,113.438
{75418 69054 99608 61069},{3861 26892 46785},0.007,0.938,124.415
{75418 69054 99608 61069},{54368 26892 46785},0.007,0.938,120.527
{75418 69054 99608 61069},{54368 26892 3861},0.007,0.938,120.527
{75418 69054 99608 61069},{54368 90898 26892},0.007,0.938,116.875
{75418 69054 99608 46785},{90898 3861 61069},0.007,0.938,120.527
{75418 69054 99608 46785},{54368 3861 61069},0.008,0.969,120.771
{75418 69054 99608 46785},{54368 90898 61069},0.007,0.938,113.438
{75418 69054 99608 46785},{54368 90898 3861},0.008,0.969,117.219
{75418 69054 99608 46785},{3861 26892 61069},0.007,0.938,124.415
{75418 69054 99608 46785},{54368 26892 61069},0.007,0.938,116.875
{75418 69054 99608 46785},{54368 26892 3861},0.007,0.938,120.527
{75418 61069 99608 46785},{90898 69054 3861},0.007,0.938,120.527
{75418 61069 99608 46785},{54368 69054 3861},0.008,0.969,120.771
{75418 61069 99608 46785},{54368 69054 90898},0.007,0.938,113.438
{75418 61069 99608 46785},{54368 90898 3861},0.008,0.969,117.219
{75418 61069 99608 46785},{69054 26892 3861},0.007,0.938,124.415
{75418 61069 99608 46785},{54368 69054 26892},0.007,0.938,116.875
{75418 61069 99608 46785},{54368 26892 3861},0.007,0.938,120.527
{75418 69054 99608 3861},{90898 46785 61069},0.007,0.938,120.527
{75418 69054 99608 3861},{54368 46785 61069},0.008,0.969,120.771
{75418 69054 99608 3861},{54368 90898 61069},0.007,0.938,113.438
{75418 69054 99608 3861},{54368 90898 46785},0.008,0.969,117.219
{75418 69054 99608 3861},{61069 26892 46785},0.007,0.938,124.415
{75418 69054 99608 3861},{54368 26892 61069},0.007,0.938,116.875
{75418 69054 99608 3861},{54368 26892 46785},0.007,0.938,120.527
{75418 61069 99608 3861},{90898 69054 46785},0.007,0.938,120.527
{75418 61069 99608 3861},{54368 69054 46785},0.008,0.969,120.771
{75418 61069 99608 3861},{54368 69054 90898},0.007,0.938,113.438
{75418 61069 99608 3861},{54368 90898 46785},0.008,0.969,117.219
{75418 61069 99608 3861},{69054 26892 46785},0.007,0.938,124.415
{75418 61069 99608 3861},{54368 69054 26892},0.007,0.938,116.875
{75418 61069 99608 3861},{54368 26892 46785},0.007,0.938,120.527
{75418 46785 99608 3861},{90898 69054 61069},0.007,0.882,110.000
{75418 46785 99608 3861},{54368 69054 61069},0.008,0.912,110.324
{75418 46785 99608 3861},{54368 69054 90898},0.008,0.912,110.324
{75418 46785 99608 3861},{54368 90898 61069},0.008,0.912,110.324
{75418 46785 99608 3861},{69054 26892 61069},0.007,0.882,110.000
{75418 46785 99608 3861},{54368 69054 26892},0.007,0.882,110.000
{75418 46785 99608 3861},{54368 26892 61069},0.007,0.882,110.000
{75418 46785 99608 3861},{54368 90898 26892},0.007,0.882,110.000
{90898 75418 69054 99608},{3861 46785 61069},0.007,0.938,120.527
{90898 75418 69054 99608},{54368 46785 61069},0.007,0.938,116.875
{90898 75418 69054 99608},{54368 3861 61069},0.007,0.938,116.875
{90898 75418 69054 99608},{54368 3861 46785},0.008,0.969,117.219
{90898 75418 69054 99608},{54368 26892 61069},0.007,0.938,116.875
{90898 75418 99608 61069},{3861 69054 46785},0.007,0.938,120.527
{90898 75418 99608 61069},{54368 69054 46785},0.007,0.938,116.875
{90898 75418 99608 61069},{54368 69054 3861},0.007,0.938,116.875
{90898 75418 99608 61069},{54368 3861 46785},0.008,0.969,117.219
{90898 75418 99608 61069},{54368 69054 26892},0.007,0.938,116.875
{90898 75418 99608 46785},{3861 69054 61069},0.007,0.909,116.875
{90898 75418 99608 46785},{54368 69054 61069},0.007,0.909,110.000
{90898 75418 99608 46785},{54368 69054 3861},0.008,0.939,117.111
{90898 75418 99608 46785},{54368 3861 61069},0.008,0.939,117.111
{90898 75418 99608 46785},{54368 26892 3861},0.007,0.909,116.875
{90898 75418 99608 3861},{46785 69054 61069},0.007,0.909,116.875
{90898 75418 99608 3861},{54368 69054 61069},0.007,0.909,110.000
{90898 75418 99608 3861},{54368 69054 46785},0.008,0.939,117.111
{90898 75418 99608 3861},{54368 61069 46785},0.008,0.939,117.111
{90898 75418 99608 3861},{54368 26892 46785},0.007,0.909,116.875
{54368 99608 69054 61069},{90898 3861 46785},0.007,0.938,116.875
{54368 99608 69054 61069},{3861 75418 46785},0.008,0.969,117.219
{54368 99608 69054 61069},{90898 75418 46785},0.007,0.938,113.438
{54368 99608 69054 61069},{90898 75418 3861},0.007,0.938,113.438
{54368 99608 69054 61069},{3861 26892 46785},0.007,0.938,124.415
{54368 99608 69054 61069},{75418 26892 46785},0.007,0.938,120.527
{54368 99608 69054 61069},{75418 26892 3861},0.007,0.938,120.527
{54368 99608 69054 61069},{90898 75418 26892},0.007,0.938,116.875
{54368 99608 69054 46785},{90898 3861 61069},0.007,0.938,120.527
{54368 99608 69054 46785},{3861 75418 61069},0.008,0.969,120.771
{54368 99608 69054 46785},{90898 75418 61069},0.007,0.938,113.438
{54368 99608 69054 46785},{90898 75418 3861},0.008,0.969,117.219
{54368 99608 69054 46785},{3861 26892 61069},0.007,0.938,124.415
{54368 99608 69054 46785},{75418 26892 61069},0.007,0.938,116.875
{54368 99608 69054 46785},{75418 26892 3861},0.007,0.938,120.527
{54368 99608 61069 46785},{90898 69054 3861},0.007,0.938,120.527
{54368 99608 61069 46785},{75418 69054 3861},0.008,0.969,120.771
{54368 99608 61069 46785},{90898 75418 69054},0.007,0.938,113.438
{54368 99608 61069 46785},{90898 75418 3861},0.008,0.969,117.219
{54368 99608 61069 46785},{69054 26892 3861},0.007,0.938,124.415
{54368 99608 61069 46785},{75418 69054 26892},0.007,0.938,116.875
{54368 99608 61069 46785},{75418 26892 3861},0.007,0.938,120.527
{54368 99608 69054 3861},{90898 46785 61069},0.007,0.938,120.527
{54368 99608 69054 3861},{75418 46785 61069},0.008,0.969,120.771
{54368 99608 69054 3861},{90898 75418 61069},0.007,0.938,113.438
{54368 99608 69054 3861},{90898 75418 46785},0.008,0.969,117.219
{54368 99608 69054 3861},{46785 26892 61069},0.007,0.938,124.415
{54368 99608 69054 3861},{75418 26892 61069},0.007,0.938,116.875
{54368 99608 69054 3861},{75418 26892 46785},0.007,0.938,120.527
{54368 99608 61069 3861},{90898 69054 46785},0.007,0.938,120.527
{54368 99608 61069 3861},{75418 69054 46785},0.008,0.969,120.771
{54368 99608 61069 3861},{90898 75418 69054},0.007,0.938,113.438
{54368 99608 61069 3861},{90898 75418 46785},0.008,0.969,117.219
{54368 99608 61069 3861},{69054 26892 46785},0.007,0.938,124.415
{54368 99608 61069 3861},{75418 69054 26892},0.007,0.938,116.875
{54368 99608 61069 3861},{75418 26892 46785},0.007,0.938,120.527
{54368 46785 99608 3861},{90898 69054 61069},0.007,0.882,110.000
{54368 46785 99608 3861},{75418 69054 61069},0.008,0.912,110.324
{54368 46785 99608 3861},{90898 75418 69054},0.008,0.912,110.324
{54368 46785 99608 3861},{90898 75418 61069},0.008,0.912,110.324
{54368 46785 99608 3861},{69054 26892 61069},0.007,0.882,110.000
{54368 46785 99608 3861},{75418 69054 26892},0.007,0.882,110.000
{54368 46785 99608 3861},{75418 26892 61069},0.007,0.882,110.000
{54368 46785 99608 3861},{90898 75418 26892},0.007,0.882,110.000
{54368 69054 90898 99608},{3861 46785 61069},0.007,0.938,120.527
{54368 69054 90898 99608},{75418 46785 61069},0.007,0.938,116.875
{54368 69054 90898 99608},{3861 75418 61069},0.007,0.938,116.875
{54368 69054 90898 99608},{3861 75418 46785},0.008,0.969,117.219
{54368 69054 90898 99608},{75418 26892 61069},0.007,0.938,116.875
{54368 99608 90898 61069},{3861 69054 46785},0.007,0.938,120.527
{54368 99608 90898 61069},{75418 69054 46785},0.007,0.938,116.875
{54368 99608 90898 61069},{75418 69054 3861},0.007,0.938,116.875
{54368 99608 90898 61069},{3861 75418 46785},0.008,0.969,117.219
{54368 99608 90898 61069},{75418 69054 26892},0.007,0.938,116.875
{54368 99608 90898 46785},{3861 69054 61069},0.007,0.909,116.875
{54368 99608 90898 46785},{75418 69054 61069},0.007,0.909,110.000
{54368 99608 90898 46785},{75418 69054 3861},0.008,0.939,117.111
{54368 99608 90898 46785},{3861 75418 61069},0.008,0.939,117.111
{54368 99608 90898 46785},{75418 26892 3861},0.007,0.909,116.875
